analysis_id,news_id,strike_title,question,answer,sources,confidence,analyzed_at
1850,4,Transport strike threatens Pakistans industrial activity - The Tribune,What are past resolutions for strikes in National/Unknown?,"Based on kedb_2024.txt:

 2022: 1-day strike, resolved via negotiation

═══════════════════════════════════════════════════════
KEDB-002 | Truck Strike - National
═══════════════════════════════════════════════════════
Error ID        : KEDB-002
Category        : Truck/Lorry Strike
Affected Cities : All major cities
Trigger         : Fuel price hike, toll disputes, new regulations
Frequency       : 1-2 times per year
Typical Duration: 3-7 days
Priority Level  : P1

Root Cause:
All India Motor Transport Congress (AIMTC) ...

Top sources:
- kedb_2024.txt (kedb) | similarity: 0.49
- resolution_logs_2023.txt (resolution_log) | similarity: 0.49
- resolution_logs_2023.txt (resolution_log) | similarity: 0.47","[{""filename"": ""kedb_2024.txt"", ""category"": ""kedb"", ""similarity"": 0.4926471805980144, ""chunk_id"": ""kedb_2024.txt_3""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.48647575945436083, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.46839213216321957, ""chunk_id"": ""resolution_logs_2023.txt_6""}, {""filename"": ""kedb_2024.txt"", ""category"": ""kedb"", ""similarity"": 0.4571512278318433, ""chunk_id"": ""kedb_2024.txt_2""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.45468642136337933, ""chunk_id"": ""resolution_logs_2023.txt_0""}]",0.4926471805980144,2026-08-21T10:14:57.274522
1849,4,Transport strike threatens Pakistans industrial activity - The Tribune,What is the SLA for handling general strikes?,"Based on sop_strike_response.txt:

STANDARD OPERATING PROCEDURE
TRANSPORT STRIKE RESPONSE
Version 1.3 | India Transport Monitoring System

SOP-001: IMMEDIATE RESPONSE TO TRANSPORT STRIKE

TRIGGER: Strike news detected OR strike confirmed

STEP 1: VERIFY (0-15 minutes)
□ Check official union/government sources
□ Cross-verify with 2+ news sources
□ Confirm affected cities and routes
□ Assess number of vehicles/workers involved
□ Determine if political or economic cause

STEP 2: CLASSIFY PRIORITY (15-30 minutes)
□ Apply SLA priority...

Top sources:
- sop_strike_response.txt (sop) | similarity: 0.49
- resolution_logs_2023.txt (resolution_log) | similarity: 0.49
- sla_2024.txt (sla) | similarity: 0.48","[{""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.48930467309257336, ""chunk_id"": ""sop_strike_response.txt_0""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.4873795961015247, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.47748854221553994, ""chunk_id"": ""sla_2024.txt_6""}, {""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.4611289540398576, ""chunk_id"": ""sop_strike_response.txt_2""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.46112614035655747, ""chunk_id"": ""sla_2024.txt_0""}]",0.48930467309257336,2026-08-21T10:14:57.230447
1848,5,"The BEST Strike: Years of unfulfilled promises, structural neglect and the future of public transport in Mumbai - SabrangIndia",What is the standard operating procedure for LOW severity strikes?,"Based on sop_strike_response.txt:

STANDARD OPERATING PROCEDURE
TRANSPORT STRIKE RESPONSE
Version 1.3 | India Transport Monitoring System

SOP-001: IMMEDIATE RESPONSE TO TRANSPORT STRIKE

TRIGGER: Strike news detected OR strike confirmed

STEP 1: VERIFY (0-15 minutes)
□ Check official union/government sources
□ Cross-verify with 2+ news sources
□ Confirm affected cities and routes
□ Assess number of vehicles/workers involved
□ Determine if political or economic cause

STEP 2: CLASSIFY PRIORITY (15-30 minutes)
□ Apply SLA priority...

Top sources:
- sop_strike_response.txt (sop) | similarity: 0.48
- sla_2024.txt (sla) | similarity: 0.45
- kedb_2024.txt (kedb) | similarity: 0.44","[{""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.47944563001665363, ""chunk_id"": ""sop_strike_response.txt_0""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.4518044233660749, ""chunk_id"": ""sla_2024.txt_3""}, {""filename"": ""kedb_2024.txt"", ""category"": ""kedb"", ""similarity"": 0.4448440515143832, ""chunk_id"": ""kedb_2024.txt_2""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.4441707084612941, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.44157164106933444, ""chunk_id"": ""resolution_logs_2023.txt_6""}]",0.47944563001665363,2026-08-21T10:14:57.196522
1847,5,"The BEST Strike: Years of unfulfilled promises, structural neglect and the future of public transport in Mumbai - SabrangIndia",What are past resolutions for strikes in Mumbai?,"Based on kedb_2024.txt:

 2022: 1-day strike, resolved via negotiation

═══════════════════════════════════════════════════════
KEDB-002 | Truck Strike - National
═══════════════════════════════════════════════════════
Error ID        : KEDB-002
Category        : Truck/Lorry Strike
Affected Cities : All major cities
Trigger         : Fuel price hike, toll disputes, new regulations
Frequency       : 1-2 times per year
Typical Duration: 3-7 days
Priority Level  : P1

Root Cause:
All India Motor Transport Congress (AIMTC) ...

Top sources:
- kedb_2024.txt (kedb) | similarity: 0.58
- resolution_logs_2023.txt (resolution_log) | similarity: 0.53
- resolution_logs_2023.txt (resolution_log) | similarity: 0.53","[{""filename"": ""kedb_2024.txt"", ""category"": ""kedb"", ""similarity"": 0.5780839903152452, ""chunk_id"": ""kedb_2024.txt_3""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.5283875942224487, ""chunk_id"": ""resolution_logs_2023.txt_0""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.5250166574935188, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.5162417591466111, ""chunk_id"": ""sop_strike_response.txt_0""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.5128518210819766, ""chunk_id"": ""resolution_logs_2023.txt_6""}]",0.5780839903152452,2026-08-21T10:14:57.150689
1846,5,"The BEST Strike: Years of unfulfilled promises, structural neglect and the future of public transport in Mumbai - SabrangIndia",What is the SLA for handling general strikes?,"Based on sop_strike_response.txt:

STANDARD OPERATING PROCEDURE
TRANSPORT STRIKE RESPONSE
Version 1.3 | India Transport Monitoring System

SOP-001: IMMEDIATE RESPONSE TO TRANSPORT STRIKE

TRIGGER: Strike news detected OR strike confirmed

STEP 1: VERIFY (0-15 minutes)
□ Check official union/government sources
□ Cross-verify with 2+ news sources
□ Confirm affected cities and routes
□ Assess number of vehicles/workers involved
□ Determine if political or economic cause

STEP 2: CLASSIFY PRIORITY (15-30 minutes)
□ Apply SLA priority...

Top sources:
- sop_strike_response.txt (sop) | similarity: 0.49
- resolution_logs_2023.txt (resolution_log) | similarity: 0.49
- sla_2024.txt (sla) | similarity: 0.48","[{""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.48930467309257336, ""chunk_id"": ""sop_strike_response.txt_0""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.4873795961015247, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.47748854221553994, ""chunk_id"": ""sla_2024.txt_6""}, {""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.4611289540398576, ""chunk_id"": ""sop_strike_response.txt_2""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.46112614035655747, ""chunk_id"": ""sla_2024.txt_0""}]",0.48930467309257336,2026-08-21T10:14:57.067589
1845,6,Truckers begin indefinite strike across Rajasthan against new regulations | India News - Hindustan Times,What is the standard operating procedure for HIGH severity strikes?,"Based on sop_strike_response.txt:

STANDARD OPERATING PROCEDURE
TRANSPORT STRIKE RESPONSE
Version 1.3 | India Transport Monitoring System

SOP-001: IMMEDIATE RESPONSE TO TRANSPORT STRIKE

TRIGGER: Strike news detected OR strike confirmed

STEP 1: VERIFY (0-15 minutes)
□ Check official union/government sources
□ Cross-verify with 2+ news sources
□ Confirm affected cities and routes
□ Assess number of vehicles/workers involved
□ Determine if political or economic cause

STEP 2: CLASSIFY PRIORITY (15-30 minutes)
□ Apply SLA priority...

Top sources:
- sop_strike_response.txt (sop) | similarity: 0.48
- resolution_logs_2023.txt (resolution_log) | similarity: 0.45
- resolution_logs_2023.txt (resolution_log) | similarity: 0.45","[{""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.4835572476911066, ""chunk_id"": ""sop_strike_response.txt_0""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.44990710745929247, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.44865891301055055, ""chunk_id"": ""resolution_logs_2023.txt_6""}, {""filename"": ""kedb_2024.txt"", ""category"": ""kedb"", ""similarity"": 0.4481229986038038, ""chunk_id"": ""kedb_2024.txt_2""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.439997834788487, ""chunk_id"": ""sla_2024.txt_2""}]",0.4835572476911066,2026-08-21T10:14:56.968396
1844,6,Truckers begin indefinite strike across Rajasthan against new regulations | India News - Hindustan Times,What are past resolutions for strikes in National/Unknown?,"Based on kedb_2024.txt:

 2022: 1-day strike, resolved via negotiation

═══════════════════════════════════════════════════════
KEDB-002 | Truck Strike - National
═══════════════════════════════════════════════════════
Error ID        : KEDB-002
Category        : Truck/Lorry Strike
Affected Cities : All major cities
Trigger         : Fuel price hike, toll disputes, new regulations
Frequency       : 1-2 times per year
Typical Duration: 3-7 days
Priority Level  : P1

Root Cause:
All India Motor Transport Congress (AIMTC) ...

Top sources:
- kedb_2024.txt (kedb) | similarity: 0.49
- resolution_logs_2023.txt (resolution_log) | similarity: 0.49
- resolution_logs_2023.txt (resolution_log) | similarity: 0.47","[{""filename"": ""kedb_2024.txt"", ""category"": ""kedb"", ""similarity"": 0.4926471805980144, ""chunk_id"": ""kedb_2024.txt_3""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.48647575945436083, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.46839213216321957, ""chunk_id"": ""resolution_logs_2023.txt_6""}, {""filename"": ""kedb_2024.txt"", ""category"": ""kedb"", ""similarity"": 0.4571512278318433, ""chunk_id"": ""kedb_2024.txt_2""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.45468642136337933, ""chunk_id"": ""resolution_logs_2023.txt_0""}]",0.4926471805980144,2026-08-21T10:14:56.892471
1843,6,Truckers begin indefinite strike across Rajasthan against new regulations | India News - Hindustan Times,What is the SLA for handling truck strikes?,"Based on sop_strike_response.txt:

: ACTIVATE BACKUP TRANSPORT
□ Check KEDB for known workarounds
□ Activate pre-signed MOU with backup operators
□ Coordinate with metro/rail for increased frequency
□ Deploy app-based cab emergency agreements
□ Arrange government transport for essential services

STEP 5: MONITOR AND UPDATE
□ Check situation every 2 hours (P1/P2)
□ Check situation every 4 hours (P3/P4)
□ Update stakeholders at each check
□ Document all actions in resolution log
□ Track SLA compliance timers

STEP 6: ESCALATION TRI...

Top sources:
- sop_strike_response.txt (sop) | similarity: 0.48
- sop_strike_response.txt (sop) | similarity: 0.48
- sla_2024.txt (sla) | similarity: 0.48","[{""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.48408794527178806, ""chunk_id"": ""sop_strike_response.txt_2""}, {""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.48340582550545036, ""chunk_id"": ""sop_strike_response.txt_0""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.47582066876886864, ""chunk_id"": ""sla_2024.txt_0""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.46218668983383093, ""chunk_id"": ""sla_2024.txt_3""}, {""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.46042768699882786, ""chunk_id"": ""sop_strike_response.txt_1""}]",0.48408794527178806,2026-08-21T10:14:56.808635
1842,7,"Transporters’ strike continues for second day across Delhi-NCR against ECC hike, fuel price rise - The Times of India",What is the standard operating procedure for LOW severity strikes?,"Based on sop_strike_response.txt:

STANDARD OPERATING PROCEDURE
TRANSPORT STRIKE RESPONSE
Version 1.3 | India Transport Monitoring System

SOP-001: IMMEDIATE RESPONSE TO TRANSPORT STRIKE

TRIGGER: Strike news detected OR strike confirmed

STEP 1: VERIFY (0-15 minutes)
□ Check official union/government sources
□ Cross-verify with 2+ news sources
□ Confirm affected cities and routes
□ Assess number of vehicles/workers involved
□ Determine if political or economic cause

STEP 2: CLASSIFY PRIORITY (15-30 minutes)
□ Apply SLA priority...

Top sources:
- sop_strike_response.txt (sop) | similarity: 0.48
- sla_2024.txt (sla) | similarity: 0.45
- kedb_2024.txt (kedb) | similarity: 0.44","[{""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.47944563001665363, ""chunk_id"": ""sop_strike_response.txt_0""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.4518044233660749, ""chunk_id"": ""sla_2024.txt_3""}, {""filename"": ""kedb_2024.txt"", ""category"": ""kedb"", ""similarity"": 0.4448440515143832, ""chunk_id"": ""kedb_2024.txt_2""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.4441707084612941, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.44157164106933444, ""chunk_id"": ""resolution_logs_2023.txt_6""}]",0.47944563001665363,2026-08-21T10:14:56.732396
1841,7,"Transporters’ strike continues for second day across Delhi-NCR against ECC hike, fuel price rise - The Times of India",What are past resolutions for strikes in Delhi?,"Based on kedb_2024.txt:

 2022: 1-day strike, resolved via negotiation

═══════════════════════════════════════════════════════
KEDB-002 | Truck Strike - National
═══════════════════════════════════════════════════════
Error ID        : KEDB-002
Category        : Truck/Lorry Strike
Affected Cities : All major cities
Trigger         : Fuel price hike, toll disputes, new regulations
Frequency       : 1-2 times per year
Typical Duration: 3-7 days
Priority Level  : P1

Root Cause:
All India Motor Transport Congress (AIMTC) ...

Top sources:
- kedb_2024.txt (kedb) | similarity: 0.58
- resolution_logs_2023.txt (resolution_log) | similarity: 0.55
- resolution_logs_2023.txt (resolution_log) | similarity: 0.55","[{""filename"": ""kedb_2024.txt"", ""category"": ""kedb"", ""similarity"": 0.581026992593551, ""chunk_id"": ""kedb_2024.txt_3""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.5537768966342206, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.5479500052109613, ""chunk_id"": ""resolution_logs_2023.txt_6""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.5465540304884418, ""chunk_id"": ""resolution_logs_2023.txt_3""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.5341392129639461, ""chunk_id"": ""resolution_logs_2023.txt_2""}]",0.581026992593551,2026-08-21T10:14:56.674841
1840,7,"Transporters’ strike continues for second day across Delhi-NCR against ECC hike, fuel price rise - The Times of India",What is the SLA for handling general strikes?,"Based on sop_strike_response.txt:

STANDARD OPERATING PROCEDURE
TRANSPORT STRIKE RESPONSE
Version 1.3 | India Transport Monitoring System

SOP-001: IMMEDIATE RESPONSE TO TRANSPORT STRIKE

TRIGGER: Strike news detected OR strike confirmed

STEP 1: VERIFY (0-15 minutes)
□ Check official union/government sources
□ Cross-verify with 2+ news sources
□ Confirm affected cities and routes
□ Assess number of vehicles/workers involved
□ Determine if political or economic cause

STEP 2: CLASSIFY PRIORITY (15-30 minutes)
□ Apply SLA priority...

Top sources:
- sop_strike_response.txt (sop) | similarity: 0.49
- resolution_logs_2023.txt (resolution_log) | similarity: 0.49
- sla_2024.txt (sla) | similarity: 0.48","[{""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.48930467309257336, ""chunk_id"": ""sop_strike_response.txt_0""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.4873795961015247, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.47748854221553994, ""chunk_id"": ""sla_2024.txt_6""}, {""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.4611289540398576, ""chunk_id"": ""sop_strike_response.txt_2""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.46112614035655747, ""chunk_id"": ""sla_2024.txt_0""}]",0.48930467309257336,2026-08-21T10:14:56.634897
1839,8,SIMTA warns of flash strike by transporters across South India - The New Indian Express,What is the standard operating procedure for LOW severity strikes?,"Based on sop_strike_response.txt:

STANDARD OPERATING PROCEDURE
TRANSPORT STRIKE RESPONSE
Version 1.3 | India Transport Monitoring System

SOP-001: IMMEDIATE RESPONSE TO TRANSPORT STRIKE

TRIGGER: Strike news detected OR strike confirmed

STEP 1: VERIFY (0-15 minutes)
□ Check official union/government sources
□ Cross-verify with 2+ news sources
□ Confirm affected cities and routes
□ Assess number of vehicles/workers involved
□ Determine if political or economic cause

STEP 2: CLASSIFY PRIORITY (15-30 minutes)
□ Apply SLA priority...

Top sources:
- sop_strike_response.txt (sop) | similarity: 0.48
- sla_2024.txt (sla) | similarity: 0.45
- kedb_2024.txt (kedb) | similarity: 0.44","[{""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.47944563001665363, ""chunk_id"": ""sop_strike_response.txt_0""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.4518044233660749, ""chunk_id"": ""sla_2024.txt_3""}, {""filename"": ""kedb_2024.txt"", ""category"": ""kedb"", ""similarity"": 0.4448440515143832, ""chunk_id"": ""kedb_2024.txt_2""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.4441707084612941, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.44157164106933444, ""chunk_id"": ""resolution_logs_2023.txt_6""}]",0.47944563001665363,2026-08-21T10:14:56.606061
1838,8,SIMTA warns of flash strike by transporters across South India - The New Indian Express,What are past resolutions for strikes in National/Unknown?,"Based on kedb_2024.txt:

 2022: 1-day strike, resolved via negotiation

═══════════════════════════════════════════════════════
KEDB-002 | Truck Strike - National
═══════════════════════════════════════════════════════
Error ID        : KEDB-002
Category        : Truck/Lorry Strike
Affected Cities : All major cities
Trigger         : Fuel price hike, toll disputes, new regulations
Frequency       : 1-2 times per year
Typical Duration: 3-7 days
Priority Level  : P1

Root Cause:
All India Motor Transport Congress (AIMTC) ...

Top sources:
- kedb_2024.txt (kedb) | similarity: 0.49
- resolution_logs_2023.txt (resolution_log) | similarity: 0.49
- resolution_logs_2023.txt (resolution_log) | similarity: 0.47","[{""filename"": ""kedb_2024.txt"", ""category"": ""kedb"", ""similarity"": 0.4926471805980144, ""chunk_id"": ""kedb_2024.txt_3""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.48647575945436083, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.46839213216321957, ""chunk_id"": ""resolution_logs_2023.txt_6""}, {""filename"": ""kedb_2024.txt"", ""category"": ""kedb"", ""similarity"": 0.4571512278318433, ""chunk_id"": ""kedb_2024.txt_2""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.45468642136337933, ""chunk_id"": ""resolution_logs_2023.txt_0""}]",0.4926471805980144,2026-08-21T10:14:56.570617
1837,8,SIMTA warns of flash strike by transporters across South India - The New Indian Express,What is the SLA for handling general strikes?,"Based on sop_strike_response.txt:

STANDARD OPERATING PROCEDURE
TRANSPORT STRIKE RESPONSE
Version 1.3 | India Transport Monitoring System

SOP-001: IMMEDIATE RESPONSE TO TRANSPORT STRIKE

TRIGGER: Strike news detected OR strike confirmed

STEP 1: VERIFY (0-15 minutes)
□ Check official union/government sources
□ Cross-verify with 2+ news sources
□ Confirm affected cities and routes
□ Assess number of vehicles/workers involved
□ Determine if political or economic cause

STEP 2: CLASSIFY PRIORITY (15-30 minutes)
□ Apply SLA priority...

Top sources:
- sop_strike_response.txt (sop) | similarity: 0.49
- resolution_logs_2023.txt (resolution_log) | similarity: 0.49
- sla_2024.txt (sla) | similarity: 0.48","[{""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.48930467309257336, ""chunk_id"": ""sop_strike_response.txt_0""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.4873795961015247, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.47748854221553994, ""chunk_id"": ""sla_2024.txt_6""}, {""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.4611289540398576, ""chunk_id"": ""sop_strike_response.txt_2""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.46112614035655747, ""chunk_id"": ""sla_2024.txt_0""}]",0.48930467309257336,2026-08-21T10:14:56.537031
1836,9,"Protesters hurl stones at police, vandalise buses as app cab, bike strike turns violent in Bhubaneswar - The Times of India",What is the standard operating procedure for LOW severity strikes?,"Based on sop_strike_response.txt:

STANDARD OPERATING PROCEDURE
TRANSPORT STRIKE RESPONSE
Version 1.3 | India Transport Monitoring System

SOP-001: IMMEDIATE RESPONSE TO TRANSPORT STRIKE

TRIGGER: Strike news detected OR strike confirmed

STEP 1: VERIFY (0-15 minutes)
□ Check official union/government sources
□ Cross-verify with 2+ news sources
□ Confirm affected cities and routes
□ Assess number of vehicles/workers involved
□ Determine if political or economic cause

STEP 2: CLASSIFY PRIORITY (15-30 minutes)
□ Apply SLA priority...

Top sources:
- sop_strike_response.txt (sop) | similarity: 0.48
- sla_2024.txt (sla) | similarity: 0.45
- kedb_2024.txt (kedb) | similarity: 0.44","[{""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.47944563001665363, ""chunk_id"": ""sop_strike_response.txt_0""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.4518044233660749, ""chunk_id"": ""sla_2024.txt_3""}, {""filename"": ""kedb_2024.txt"", ""category"": ""kedb"", ""similarity"": 0.4448440515143832, ""chunk_id"": ""kedb_2024.txt_2""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.4441707084612941, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.44157164106933444, ""chunk_id"": ""resolution_logs_2023.txt_6""}]",0.47944563001665363,2026-08-21T10:14:56.488575
1835,9,"Protesters hurl stones at police, vandalise buses as app cab, bike strike turns violent in Bhubaneswar - The Times of India",What are past resolutions for strikes in Bhubaneswar?,"Based on kedb_2024.txt:

 2022: 1-day strike, resolved via negotiation

═══════════════════════════════════════════════════════
KEDB-002 | Truck Strike - National
═══════════════════════════════════════════════════════
Error ID        : KEDB-002
Category        : Truck/Lorry Strike
Affected Cities : All major cities
Trigger         : Fuel price hike, toll disputes, new regulations
Frequency       : 1-2 times per year
Typical Duration: 3-7 days
Priority Level  : P1

Root Cause:
All India Motor Transport Congress (AIMTC) ...

Top sources:
- kedb_2024.txt (kedb) | similarity: 0.55
- resolution_logs_2023.txt (resolution_log) | similarity: 0.55
- resolution_logs_2023.txt (resolution_log) | similarity: 0.53","[{""filename"": ""kedb_2024.txt"", ""category"": ""kedb"", ""similarity"": 0.5499548211555327, ""chunk_id"": ""kedb_2024.txt_3""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.5478135802991572, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.5259681724538932, ""chunk_id"": ""resolution_logs_2023.txt_6""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.5038186057752598, ""chunk_id"": ""resolution_logs_2023.txt_0""}, {""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.49980114861327446, ""chunk_id"": ""sop_strike_response.txt_0""}]",0.5499548211555327,2026-08-21T10:14:56.453976
